超喜欢的一部电影，百看不厌，喜欢兔子和狐狸的cp啊啊啊,10
真想在影院看宫崎骏啊,8
是挺好的，但被你们说的太神了吧····,8
动画形象生动有趣，情节幽默搞笑又富有深意，兔子和狐狸的组合也很有新鲜感，期待第二部,10
"《疯狂动物城》的英文原名叫ZOOTOPIA, 是UTOPIA（乌托邦）的英文名词演变过来的。乌托邦的意思就是理想主义的共和国，转变成ZOOTOPIA后让所有动物们和谐生活是这部电影最大的创新背景。用全家老少都能看的喜剧方式呈现，最后让大家捧腹的同时好好思考当下我们自己相互的高低贵贱你白我黑他黄的问题。",10
经典动画电影，兔子狐狸cp炒鸡可爱治愈啊,10
确实是一部老少咸宜的作品。拟动物的故事其实讲的都是人类啊。小朋友看见友谊和梦想。大人看见政治 偏见 人性。可是一个城市怎么会有四种气候呢2333,10
一个富有温情的政治寓言,10
全面超越《超能陆战队》，世界观好惊喜，傲慢与偏见这种事，无论什么社会再怎么进化，也不可能完全杜绝啊，就算是乌托邦也一样。,10
有笑点有萌点而且很能戳到我，真是要什么有什么，更像一部成人世界的童话，耐人寻味，迪士尼制作太精良了，细节控的超级福利，致敬教父那里好有趣，树懒看一次笑一次，兔子励志，狐狸太会撩了，最爱他一脸懵逼的表情。,8
黑色电影啊 剧情走向很好猜 但人物很扎实 很棒的色情片 本质上还是讲 各民族团结友爱的 主旋律电影 其实特别适合小孩 这个视角能涉及些 恐怖袭击 政治斗争 光荣与梦想 少数与多数 之类的 细节极端用心 有些桥段得默默抄来,8
虽然又是一次政治正确，但看完后觉得整体挺好，小动物的设定很好，主题曲不错，适合全家去看的。,8
通过动物拟人的让观者相信努力改变没有错。,8
不仅仅是部动画片，挺有内涵的。兔子朱迪勇敢坚强为了自己的梦想一直很努力，狐狸尼克虽说看着不象是好东西但是它一直在帮朱迪，看着最善良最好的绵羊居然是最坏的，所以告诉大家看什么都不能只看表面，要透过现象看本质。,8
特别好，适合大人小孩一起看的动画，惊险刺激特效也棒！,10
小小的动物城里，装着全世界。反种族歧视，男女平权，在《疯狂动物城》里都有体现。作为一部动画片，构建了独立的世界观，有着不亚于真人电影的深度。电影可看性也很高，和狐狸老司机学撩妹，看闪电卖萌，不但有浪子回头，还有着女性英雄拯救世界的梗。细节部分致敬了《教父》、《罗宾汉》等多部电影。,10
猴猴看！！,10
蛮可爱，最爱树懒“闪电”。主题充实、细节饱满，把陈腐的各种政治正确性包装在爆棚的想象力里。“乌托邦在每个人心中”也可以被解读成“乌托邦这年头只能拿来哄孩子”。有前传的话没准可以拍一拍“文明社会”是怎么在争斗中建立起来的，那一定是个能吓死小白兔的故事。,8
2016最喜欢的动画电影，节奏快，人物清晰，当然意味更浓！你想怎么看都行，轻松的话就当动画看，每个动物都挺可爱；细品味就会有大事件联系！总之推荐！歌也蛮好听！,10
这不仅仅是一部动画影片，不同年龄段的人看到的东西不一样，儿童看到的是可爱有趣的动物，青年人看到的是努力奋斗追求梦想...,8
萌萌小兔子（不能说cute！！）和Han Solo气质的狐狸太萌啦，绝命毒师梗和教父梗笑死我……,10
看疯狂动物城全程星星眼 太好看了 最简单粗暴的理由就是对毛茸茸的东西完全没有抵抗力啊 剧情也很赞 关于平等关于梦想  还有国语版的配音兔子和狐狸的都好熟悉啊  再次陪姐姐家小朋友一起看我还是星星眼,10
在致敬了美国电影电视史上如数家珍的经典桥段和搜集齐最具代表性的讨喜人设后，迪士尼迎来了毫无疑问的大丰收，虽然骨子里还是美式大融合，种族大照应。但是用心到这份上，不给个满分也是天理不容了。教父毒师夏奇拉树懒亮点太多说不完，只。。能。。用。。二。。刷。。来。。爱。。护。。你。。了。。,10
有很多搞笑的小细节，场景做得也很梦幻，整体满分。,10
好看到不可思议，一个菜鸟警察破奇案的俗套故事，能够在观赏性和主题多义性上做到这种地步，迪斯尼的想象力实在太伟大了。,10
原本厌倦迪斯尼作品的三观，被强行安利才看了此片，看后印象稍有改观。虽然照例有个人英雄主义+草根乌托邦励志，好在阴谋反转可看，狐狸男主、反差萌邪恶小狐狸、水獭、豹警官人设不套路，挽回了烂俗即视感。原剧本其实主角不是兔子，是狐狸男，为进主流市场才生加个套路兔女主，强推政治正确扣一星。,8
精良的制作，赋予动物人性的特点，幽默搞笑的剧情又不缺乏教育意义，强弱与善恶并没有必然关系。,10
现在才看是不是有点落伍了。可以看作阖家哈哈哈的搞笑动画片，也可以当作一大碗励志鸡汤干下，更有人说故事里有对现实的种种隐喻……这就是里面说的无限可能吧。反正也只是想在周末看部好看点的电影而已，最后发现还是动画片踩到雷的概率比较小,8
这…个…我…给…五…星…,10
好看，不得不说迪士尼的片子就是有质量保证，不管是效果还是剧情，各个方面都很棒。,10
暖男狐狸追梦兔，憨gay前台羊黑幕。以及，嘿，你，要，二，刷，吗~~~~,10
8.8，把动画片当类型片拍的剧作教科书，代入感很强，细节也棒。不少片段和造型致敬了太多电影，梗太多，诸如【教父】【阿凡达】【绝命毒师】【狐狸爸爸】【金刚】等等。用悬疑探案片的外壳讲了一个不仅只有成长的故事。其实在字幕前有半个彩蛋，看你能不能get到了，夏奇拉的主题曲也超棒。,8
朱迪跟尼克哭着道歉的那段我也差点哭了，朋友之间有时候就应该这样把脸拉下来好好道歉！总体反映的各种社会现象以及政治问题都很贴切到位。好喜欢Nike，又坏又聪明，拽拽的！,10
为狐尼克爆灯！！！无形撩妹最为致命！好想吃那个爪爪冰棍！可爱死了！,8
看了树獭的预告进电影院，果然整部电影最大的笑点就是这！还有很多很萌的小动物！线索层层推进，伏笔层出不穷，开头融入漂泊者的心酸，共患难友情拿捏的刚刚好，结尾常见的阴谋意料之中。隔壁美人鱼的故事叙述能力简直弱的一逼不忍直视。,10
拖到快下映才去看，真是精彩！打五星献给愉快的观影过程，世界观，人设都太丰满了。最爱的其实是狐狸，树懒像是曾经拖延症的自己，而兔子这么正能量真是元气弹。故事特别紧凑，一波三折，看完好满足。,10
假如有天下大同的事，那就是天下永远不会大同。无论是政治、经济、文化，还是政党、收入、意识形态，不同身份、阶层和地位的人（动物），永远不可能和平共处。,8
真正高明的地方在于，在能指与所指之间进行了含糊的处理。草食动物和肉食动物这对列维斯特劳斯所提出的典型二项式，在故事中究竟所指为何？导演刻意混淆在一起，以便于各种解读都能达到政治正确的安全性，这比起弗兰克卡普拉当年用男人代表中产阶级、女人代表富裕阶级要高明得多。,8
真的很好看，主题曲也好听，就听着这个歌跟着兔子来到了城市遇见了狐狸，印象深刻还有树懒闪电，好看的动画电影,8
还是很好看的，日常治愈，海獭盖章和打字慢的笑死了，哈哈哈,8
特别好看，说是“迪士尼最好的动画片”是不过分的。小孩子可以看“树懒”式的好笑桥段，那些关于种族的讨论也能满足有更多“严肃追求”的成年人的品味。而且这不是那种碰巧的好，而是“有公式”的好，哪里应该有什么，哪个笑话怎么讲，都已经被他们探索得很简单清晰了，以后应该也会有更多类似作品。,10
"You can't call a bunny cute, but a bunny can call another bunny cute.",10
豆瓣评分9.2，几乎可以说是全球一致好评。虽然整体格调偏向于传统叙事的动画电影，但凭借笑点密集，节奏明快，以及人设、立意、特效、剧情统统有惊喜，再次证明，动画电影不仅仅是拍给小朋友看的,8
简直神作！！！,10
很好的动画电影，不仅仅是给孩子看的，成人看依旧可以收获很多,10
100昏！100昏！算2016年最好看的动画片了吧，适合成年人的动画片。,8
从小就对迪士尼的电影很喜欢   画面真的太美了好嘛   音乐也很带感的吖  闪电真的好好笑  循环播放他那里20遍😂😂😂肚子都笑得痛  没想到剧情起伏那么大  看似和平其实暗藏许多危险 尼克和朱迪追寻真相 大爱这两小只在一起😄😄😄,8
"完全只是披了动画的外套而已，虽然笑点多，但看完让人觉得非常沉重，所有梗在现实社会中都能找到对应，racism, stereotype等等等等。PS.第一次这么想看一只狐狸和一只兔子谈恋爱是怎么回事！！！快结尾时的拥抱赤果果的就是大叔和萝莉的段子啊啊啊，何况还一个劲叫人家carrots！！！",10
每个动物形象都特点鲜明,10
朱迪第一天工作回来跟爸妈视频那里真的太戳泪点。我们永远都是在外不想爸妈担心的孩子啊。,8
又搞笑又有教育意义！一只兔子以自己的力量扳倒了恶势力！,8
用想象力拍出真实世界难以实现的故事,8
很好看啊，音乐好听，特效也很棒，还挺好笑。,10
有趣好玩，除了借用动物视角的人类社会指射之外，还要比较正能量的主题和角色性格多样的角色设定，树獭无疑是最逗笑的，当然还有对教父的致敬，老少皆宜。,8
都怪你们安利我太多，什么有史以来评分最高动画片，太高期望值之下，只能给四星了。。。,8
剧情出乎意料的不简单。朱迪的成长经历相当励志了，一只有梦想的兔子。场景也让人目不暇接，剧情节奏紧凑，笑点很多。闪电树懒那段真是乐死了。,10
原来兔子和狐狸的CP也可以这么萌，既有搞笑元素又有惊悚元素，大人小孩可以一起看的有趣动画片。,8
超级喜欢，年初看的，喜欢了一年，尤其孩子十分喜欢！,10
细节很赞,10
迪士尼的动画总是在水准之上的，这一部更是完全不会让人失望。影片构造了一个简单美好而又残酷真实的动物城，不同人眼中看到的它是不一样的，孩子眼中的是充满童真乐趣的，而大人们呢，看到的是各种对现实世界的隐喻。这是个成人童话，是只要敢想勇于去挑战就是成功，是正义终将战胜邪恶，的乌托邦。,10
“闪电”承包了绝大部份的笑点，一部融合了想象与现实的电影。动画制作水平达到了新的高度。,10
我们要尊重彼此的差异，而不是给食肉动物贴上野蛮的标签。狐狸尼克实在太酷太暖了。朱迪道歉那里它背对着用胡萝卜笔录下录音，然后说一些很苏很调皮的话。最佳拉风朋友非你莫属。,10
迪士尼每年都有好看的动画电影，没去影院看3d版真可惜,10
真是美好之极的电影啊，其实就像儿时的童话故事，告诉我们真善美。即便真实的世界更复杂更残酷，但我们的内心当中总要留有善的底子,10
这是我看过最萌的身高差了！好看到爆炸，有梦想的人是幸福的！还～有～树～懒～那～里～真～的～是～笑～尿～了233333333333,10
在网上看过，很萌很搞笑，喜欢😊,8
超好看的呀！看看人家这主旋律片拍的，阻碍民族大融合的必须原罪了。怀揣梦想来北漂(？！)的妞儿遇上nyc(？！)老炮儿，必须擦出激情火花了呀。,10
超可爱的兔子和狐狸！！我喜欢闪电啊，太搞笑了。,10
拍成这样，世界观，故事性，深层寓意全都有趣且无可挑剔。这就是本事。而且本篇逃过了一个窠臼。它没有设定一个感天动地的泪点时刻。全都点到为止，出电影院的时候，觉得自己被当成一个孩子在取悦，同时被当成一个成人在尊重。,10
当时冒着雨去看的，还好没令我失望。很不错的啊。,8
完美。适合各个年龄段,10
刷了三遍的动画，没有电影电视还是可以再拿出来看很多遍的作品，画面真的太美，还有全城毛绒绒的动物，太可爱了。最爱聪明善良机智的狐尼克。小孩子可以看动画可以学会不要种族歧视，要正直善良等道理，大人可以深思背后的深意，老少皆宜的电影。迪士尼真的很认真，很强大。,10
这部电影我看过两遍，一遍原版，一遍国语。个人觉得这个译制版也很不错哦~剧情顺畅连贯引人入胜，视觉效果也是棒棒哒！每个动物的性格都很鲜明，能让我找到自己或身边人的影子。我印象最深的还是朱迪和尼克，敬佩于朱迪的努力执着，沉醉于尼克的神秘善变~这样既好看又有内容的电影，一定要点赞！,10
呜呜呜，是真的好看,10
“你说羊失眠的时候会数自己吗？”哈哈哈哈哈哈哈。【重看2022.11.08】,8
虽然还是励志萌系路线，但可以感觉迪斯尼明显长大了。故事也算峰回路转，经典电影的戏仿还挺有意思的。熊孩子估计看懵了，全场出奇的安静...[B],8
看过很多次了，女儿是看了一遍又一遍啊！看不够，别的就不说了！,8
隐喻很多，操得一手好现代政治哲学，把马基雅维利和霍布斯充分用起来了。结尾微弱，大概迪斯尼视域总不出现代自由主义吧。大抵还是乔治·奥威尔《动物农场》那句话更为贴近现实：所有的动物都是平等的，有的动物比别的动物更平等。最爱的还是教父和树懒两个段子，后现代戏仿很到位不下姜文，美国特色吧,8
还不错，看着不会觉得浪费了电影票，不过迪士尼动画电影剧情依旧单薄,8
"很療癒的電影
兔子賣萌超可愛",8
又一次美国梦的歌颂以及多数人暴政的反讽（上一次还是蝙蝠侠？）,10
"1.好玩有趣，寓教于乐；

2.黑暗料理上面覆盖一层奶油冰淇淋；

3.没有人的世界却到处有人的影子！",10
树懒承包了我所有的笑点！！！我也想像兔子警官一样执着追梦，即使困难重重，也勇敢向前,10
我跟我朋友看了一遍又跟我侄子看了一遍，哈哈哈哈挺好的,8
"“我知道你爱我”
哎呀呀，狐兔cp也太甜了吧……
同时也是在反对种族歧视……",10
在动物城每个动物都有无限可能，挺佩服兔子朱迪为了实现自己当警察的梦想拼尽全力最后实现了梦想，又为了动物们的安危发挥自己的潜能，真棒！,10
天知道那时候我有多讨厌动画片。可是我小姨不厌其烦一遍遍的看,8
超级喜欢树懒，萌萌哒憨憨哒，小盆友看了也知道有梦想就该去追。,8
十分精彩，遗憾没有去电影院看，动物画的都很还，超爱狐尼克太像我银桑了,10
可能是期待太高，反而觉得笑点不够密集，主题太过明显。当然，制作真是精美啊。,8
一部春风化雨，紧扣美国国内外焦点的进步主义主旋律电影；一部除了某些笑点和卡通形象设计之外剧情和人物形象十分老套的动画片。可能因为拍成动画片，卖个萌，那种宣传说教的意图就不那么让人尴尬了。Try everything? Why not try Trump?,8
悬疑侦探神马的真是太对我胃口了。神勇女干探+小痞子联手破奇案，连大Boss都是反差萌，无论是剧情、节奏还是笑点都灰常棒，政治隐喻种族偏见告诉我们这世界没有乌托邦，和谐的前提是尊重和平等。P.s.【教父】那个梗连给鼹鼠配音都好像马龙•白兰度附体，教父级的黑道太讲究了。,10
超好看，兔子跟狐狸的爱情很新颖，之前电影院效果可以说是很完美了，18年重温一遍，树懒先生依然我爱豆本豆😁😁,10
非常棒的动画片，寓娱乐和教育于一身。,8
妈呀，太好看了,10
朱迪和尼克，很难见的题材，还这么好看，老少皆宜,10
看完回来了 不是马男型致郁 不是奥威尔的徒子徒孙 每种动物的行事方针也没标签化 而是正能量+歧视链+辐射致敬？（尼克、地铁和尸鬼）+主角上帝视角开挂 说儿童世界观养成有点过了 剧情其实就是扮猪吃老虎做上联求下联 全动物拟社会设计 完成得细致有趣 本子张弛有度有条理 萌与爱恰到好处,8
这部剧我是有话要说的 有时间写个长评！,8
赞各种平权的政治隐喻。,8
本来当成另一部期待已久的片子《宠物的私密生活》看的，没想到惊喜不断。有内涵的片子就是既能让人乐，又给人思考。像《大圣归来》这样的国产动画，相比而言实在是过誉了。,10
实力撩妹阵营又添无敌苏标杆猛将，资深萌宠死忠再陷真难选圈粉抉择。伪政治寓言撒了一张大网，反丛林法则洗了一手好地。,8
傲慢与偏见是不可能真正消除的，一如人类在撕逼中不断繁衍文化那般，这便是可爱的荒谬的现实。开头和结尾还有不少火车元素，好评。,8
兔子和狐狸，朱迪和尼克，这一对太萌了！还有树懒说话慢吞吞，特别逗！,10
小狐狸简直不要太聪明，做冰棍赚钱太容易了吧！闪电好搞笑啊，和名字太反差萌了！兔子朱迪坚强，勇敢，为自己的梦想而努力！狐狸在朱迪的道德绑架下一起揭露出动物园中的一桩大秘密。,8
制作精良 娱乐性强 人物和主题设置很棒 小兔子很可爱,8
还能说什么呢，这电影太成功了。小孩子看小孩子的天真，大人看大人的阶级与偏见。人物设置影射非常之多，致敬教父等电影。偏偏细节之处还能随处安梗，闪电在电影中便有多重作用。最重要，不失动画的童心与温暖，技术层面更不需多言。,10
没看之前确实很难想象竟然会好看到这个地步。当然，你可以从政治隐喻，迷影桥段，文化融合，种族差异等等方面来分析和解读，而此刻，我什么都懒得去想，只愿意尽情沉浸在这精彩绝伦妙趣横生的动画世界里。,10
"看的时候满脑子飞过无数狐狸兔子happily ever after的fanfic情节我会说吗！（judy and nick sitting in a tree, k-i-s-s-i-n-g 2019.08.10杭州重看。",8
求同款胡萝卜录音笔（想和喜欢的人再去看一次,10
希望自己也能像朱迪一样吧……,10
好看，最喜欢兔子头撞在狐狸胸口那段，少女心爆发啊，反派挺萌的，尤其是被摸狐狸戳头时。,10
似乎这是一部打着动物的旗号，批判种族歧视的动画片。它在告诉我们，要改变种族歧视，首先要做的就是不被种族歧视所改变。,8
挺好的一部动画，从动物映射人类，喜欢狐狸和兔子这对cp,8
好！好！看！完全被狐狸迷住！其实很想看黑化的友谊最后会不会攻击彼此。因为我知道一定不会。,10
这部片子让我意识到，对于电影的过度解读，不一定是好事……静静地欣赏，反而会更好,10
有趣的迪士尼世界，树懒那里要被笑死了。,10
超级好看,8
记得印象里最深的是火车开镜Zootopia经过雪地热带雨林，当时觉得我的天，设计这些的达人要多有童心啊。如果没有被剧透的话，可能会觉得更精彩<3,8
慕名而来的，果然没有让我失望，非常棒。特别是里面的树懒梗，我第一次知道原来慢也能成为笑点，自然有趣。但是更让我感动的还是小兔子追求梦想寻求真相的精神。,8
很好看的片子，闪电实在是太好笑了，场景设计也很不错，故事情节也紧凑,8
"英语听力如果是树懒报的就好了哈哈哈笑死
😂😂😂",10
"迪斯尼的故事，动物城对真善美的传递和描述，对“新世界”寄予的期望和信任。
 不仅是个小孩子玩玩闹闹的喜剧动画，成年人也可以很享受这个故事。",10
看了好几遍了，没次看到树懒就笑出来了。,8
4.5 好久没看过如此老少皆宜的迪士尼了，萌兔兔和帅狐狸联手挫败政治阴谋。电影全是可爱的小动物，故事内涵却是复杂的种族问题。一个社会里不同族群能够互相包容和谐相处，不就是utopia一样的存在么。以及兔兔去找狐狸道歉那里我居然撒了一把热泪，一看动画片就哭是病需治疗。,8
大小朋友都,8
狐兔cp真的太带感了！！！！,8
画面精美，最后水貂夫妇团聚的时候，坐在我旁边的一个妇人最后说：“看水貂这皮毛真好，应该买个貂了。”,10
我是当Brooklyn Nine-Nine前传来看的，狐狸要是Andy配音就圆满了。教父和绝命毒师梗一出整个影院都嗨了。政治正确得像民主党的宣传片，但是还是笑到满脸泪，哈 哈 哈 哈 哈 蛤 【sloth脸……,8
这片儿的世界观设定太完整了，各种小细节全都想到了。动物城是一个动物造的城市，每个区域的环境全是有控制的，沙漠地带超大的加温器，雨林地带的自动花洒。当然，虽然设定的是哺乳动物，但是这个世界观不可能完全自洽。其实讲的不是表面的所谓种族主义，内核实际上是更源头的偏见。,8
五年后再看疯狂动物城，这是一个身份撕裂的社会中一个人做美国梦的故事，最后以童话式的皆大欢喜实现了双赢。但现实却成了全球性的身份撕裂，人们因为国家、民族、性别、种族、性取向不断将自己归类，争吵不休，普通人越来越难不敢做梦，让人唏嘘。,10
没有在真实世界中讲童话，而是在童话世界中讲真实。把各种动物隐喻各色人种来讲复杂的社会关系，食草动物（黑人）与食肉动物（白人）是否能和平相处，每种动物的天性是否是不可改变的，弱者与强者是否像它们看起来那样泾渭分明？通过动物来讲述动物（人类）的天性，非常有意思,10
2016年最佳2333故事性上和头脑特工队持平，但是动画效果简直超棒。女权、种族、偏见、梦想、友情、亲情、孤独，基本上你想看啥，这片儿里就有啥，能把这么多东西结合得这么好，简直牛逼。,10
狐狸和兔子cp很可爱，树懒形象也很好，当时电影院带小朋友一起看的,8
我每天到你家接你，我们出去喝酒笑闹，那很棒是我一天中最棒的时刻，只有十秒，从停车到你家门口，每次我敲门，都希望你不在了，不说再见，什么都没有，你就走了，我懂得不多，但我很清楚。,8
经历没有埋没我的才华，却抹杀了我应有的自信，我被吓坏了，成长出一腔的狂妄自大，我赖以这种方式保护自己，终于等到一句：这不是我的错。,10
你年轻彪悍，我如果和你谈论战争，你大可以向我大抛莎士比亚，背诵“共赴战场，亲爱的朋友”，但你从未亲临战阵，未试过把挚友的头拥入怀里，看着他吸着最后一口气，凝望着你，向你求助。不要以为，我了解你。也许我可以通过“知识”来看你，但那不是你，除非你愿意谈谈你自己，否则我不知道你到底是谁,10
能够做自己的心想做的事，菲尔兹奖又算个什么。抄三句台词。1.你花一万五所受的教育用一块五就能在公共图书馆得到。2.你没离开过波士顿，问你艺术你可能会提出艺术书籍中的粗浅论调，有关米开朗基罗你知道的很多，但你不知道西斯庭教堂的气味，你从没站在那儿看着美丽的天花板...问战争你会引用莎士比亚的话，但你从没接近过战争，看着好友吐出最后一口气...而你只是看了我的一张画就认定了解我的全部，你把我的人生撕裂了。3.I'm proud of what i do. It was a conscious choice.,8
我每天到你家接你，我们出去喝酒笑闹，那很棒但我一天中最棒的时刻，只有十秒，从停车到你家门口，每次我敲门，都希望你不在了，不说再见，什么都没有，你就走了，我懂得不多，但我很清楚。,8
人生中应该拥有这样的一段豁然开朗。,10
心理学教授明显的INFP，数学教授则有些INTJ。至于天才少年大概是INTP。有些人天生就幸运，拿了一手好牌。而大部分的我们却只能努力把自己的烂牌打好。如果你可以自由选择做任何事，你会做什么？也许那才是你真正想做的——如果说天才类题材有其现实意义的话,8
当他作为清洁工演算全世界只有两人懂解答的方程式，当他在酒吧用丰富历史知识与清晰逻辑思维对敌哈佛学子，当他恋爱与女主角吃饭时接吻，被子里缠绵，当他坚定地说我不爱你，当他遇到心理学教授，当他口出狂言，当他说起飞机趣事，当他痛哭，当他大笑。这是个没法让人不着迷的男人。,10
"居然是Gus Van Sant的片子.本和达蒙的剧本不错,“你不了解真正的失去，唯有爱别人胜于爱自己才能体会。”""我若跟你谈美术,你只能引用美术专著空谈理论,但你连梵蒂岗的气味也不知吧,你没试过站在那儿,昂首眺望天花板上的名画吧;如果我问你女人的事,你大可以向我如数家珍,但你没法说出在女人身边醒来时,那份内心的真正喜悦;我如果和你谈战争,你会向我大抛莎士比亚,朗诵十四行诗,可是你从未亲临战争,未试过把挚友的头拥入怀里,看着他吸着最后一口气,凝望着你,向你求助.我问你何谓爱情,你可能只会吟风弄月,但你未试过",8
“我们的小缺点让我们找到对的人。”没有谁是完美的人，最亲密的人就是能够完美的接受对方的不完美。在那个年代，有许多这样的励志影片，或许现在回头看会觉得俗套说教，但精致的对白，动人的配乐，达蒙与罗宾的飚戏，始终会有抓住你的地方。生活有時候只是一种伪装，真正的声音源自我们内心。★★★★,8
学过数学才能真正理解跟天才的差距啊,10
这个世界总有对不起你的时候，这让你好像除了防御之外再也做不出来任何动作，不知道我们到底要体验多少才能懂得一个很简单的道理，不知道要过多久要靠多少机缘巧合，才能有一个人对我说：it's not your fault,10
就是这种电影能让我心甘情愿哭，因为我心甘情愿跟着它煽情的脚步。,10
我想找个像Sean一样懂爱的人。,10
这是一部让我拿出十分钟，按下【暂停】键，认真想一想我的人生到底要什么的电影。我也是一个因为害怕失去就会抢先离开别人的人，但我想未来的日子我会慢慢勇敢起来的。电影很棒，数次热泪盈眶，非常羡慕男生之间那种有点小傲娇的友情。“每次我敲门，都希望你不在了。我懂得不多，但我很清楚。”,10
哭瞎，不是天才也需要这个问题，你是谁，你想干什么，你准备开始了吗？,10
"这部电影让我明白了三件事：
——什么是真正的爱情？
——什么是真正的朋友？
——成功，不在于你取得了什么，而在于寻找自我。
（不过，不太像是范.桑特的电影风格）",8
喜欢结尾那个长镜头，超赞。,10
“我每天到你家接你，我们出去喝酒笑闹，那很棒，但我一天中最棒的时刻，只有十秒，从停车到你家门口，每次我敲门都希望你不在了，不说再见，什么都没有，就这么走了，我懂得不多，但我很清楚。”,8
【You know all this shit? It's not your fault】 我也想有人能够一遍一遍的跟我说：“It's not your fault”，这种事儿非得特别有良心或者感同身受才可以吧？大部分人只会指责你“为什么别人都XXX，你就跟其他人不一样”，为这个“不一样”我简直吃尽前面二十几年的苦。,10
"我想不出比现在更好的结局，Will不再胆怯知道自己心里想要什么，Sean走出妻子离开的悲伤决定旅行重新下注，Lambeau没说出口的对不起在Sean的me too中，这一次喝完酒后是半年后同学会上的见面，Chuckie终于在敲Will家门后十秒钟还没有人。Will之前就像个身负绝技的小刺猬，因为受了太多的伤习惯见人就扎，用fuck,bullshit夹杂在毫无分寸的语言里中伤Sean, Skylar, Lambeau，但是这些人真的好像天使一样一直一直在他身边，Sean坚定的重复着的“it's not your fault”在第几次才走进Will的心中呢，还好他身边从始自终都有那三个又嘴臭又讲义气的兄弟，在Will21岁生日的时候送出了全世界最丑的最棒的车。",10
如重温《死亡诗社》般暖煦然又怅然，在自以为是构筑的小世界里提前一步拒绝他人以求自保，错把愤世当勇敢，误认理论是现实，幸而总有鸟儿为你歌唱；世界从不公平，天才的碾压非凡人企及，可这份孤独须得匹配之人解锁，幸运的青葱少年在特写镜头前明亮得如清晨朝露。,8
如果能达到查克对尚恩情义的十分之一，那就是best friend。如果能达到史凯兰和尚恩高潮的十分之一，那就是true love。如果能达到尚恩和威尔对话的十分之一精彩，就是soulmate。亲爱的朋友，如果你现在什么都没得到，那就看这部电影吧。,10
太嗲了，相见恨晚的片子。,10
或许在某个我没发现的领域，我也是一个没有伯乐的天才。,8
五味杂陈，一方面will受到如此多帮助，是因为他是天才。另一方面，要改变一个人，需要同时遇到如此多的好人。,10
摆脱心灵的惯性思维 发现自己真正要去争取的 价值是靠自己判断的,8
有些语言很伟大，你只要听到，就会心潮澎湃。澎湃之后，就往往失落。因为自己没有勇气去跟随那些声音。只是转过身去，看着阴暗的角落。有些光明，好像不属于自己。其实那些光明，属于所有人，只是沐浴在那些光明之下，已经不是现在的你所考虑的了。那里有自由，有真实，那是属于少部分人的。,8
不是一部煽情的片子，却让人哭。无论我们怎样努力，都无法算清一道题目，它的名字叫做生活。,8
女主角长得……,10
"- It's not your fault. 
- Yeah I know that. 
- Look at me son. It's not your fault.
- I know. 
- No. It's not your fault. 
- I know. 
- No no you don't. It's not your fault. 
- I know. 
- It's not your fault. 
- All right. 
- It's not your fault. It's not your fault. 
... 
😭😭😭",10
马特·达蒙离奥斯卡影帝最近的一次。,8
一部单纯讲述心理治疗的电影，而不像其他大多数影片那样仅把心理治疗当作背景或点缀。以人物主导，很完美的一个助人自助的成功案例。,10
治愈系。最神迹的地方是马特达蒙和小本竟然是编剧（剧本还相当不错呢，精神分析流的典范作品了）。很多戳人的狗血段落。范桑特给本片加入了不少蛮腐的元素。,8
因为Robin Williams打五星，他的眼角有太多温柔智慧宽广的内心。,10
发现Will离开之后，Morgan没心没肺又了然于胸地跑到副驾驶上来，是整部电影里最喜欢的一幕。,10
说别人是天才的我们可能是因为天才懂得许多我们不懂的知识事物才称呼他们为天才的，《心灵捕手》里的威尔就是这样一个天才。他对数学的兴趣就好比我对电影的感觉，因为很是喜爱，所以了解更多！当然！我比威尔厉害的是，我不需要看心理医生；但威尔比我厉害的是，称他天才的人比叫我天才的人多得多！！,10
或许天才总是孤独的，尤其是这个天才背后伤痕累累。很庆幸他有一个能让他敞开心扉的好老师，在他20岁左右的时候告诉他这不是你的错。,10
“每次我敲门，都希望你不在了。我懂得不多，但我很清楚。”,10
我命由我不由天，事在人为,10
结尾相当的不喜欢，台词还是有很多可圈可点的地方。是马特达蒙自己写的，这个倒是让我吃了一惊。,8
我每天到你家接你，我们出去喝酒笑闹，那很棒。但我一天中最棒的时刻，只有十秒，从停车到你家门口，每次我敲门，都希望你不在了，不说再见，什么都没有，你就走了，我懂得不多，但这我很清楚。,10
又是一部引导迷路羔羊的心灵电影，首先停止责怪自己，你不是造成现状的罪魁祸首，你值得你想要的生活；其次，读书是好的，但从书中得知的东西，没有亲身体会过不能了解它的深刻；最后，诚实的追求自己想要的，不要怕被伤害而不敢去尝试。好哥们发现男主的那个表情演的极好，还有最后去加州充满希望的路～,10
凭海报译名，预期是启蒙类的主流治愈，结果并非太晚看，而竟是看得太早。单扒出来好到可怕的台词和看似影像化动机缺失的剧作，几乎给了我看罢即忘的第一观感，直到阅毕豆瓣那篇置顶长评，顿感释然与分裂。或许是看过最细腻的电影。于我，须以谦姿在往后的生活慢慢回温悟懂。,8
看完感觉很暖心很治愈 让人豁然开朗 不错的让人知道对待朋友的方法,8
You've got your tickets to paradise wish you can Rest In Peace.以真心换真情。,8
